[2025-02-21 04:00:11][MAIN] - Bot is ready.
[2025-02-21 10:20:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:20:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:20:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:20:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:20:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:20:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:21:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:21:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:21:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:21:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:21:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:21:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:22:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:22:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:22:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:22:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:22:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:22:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:23:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:23:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:23:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:23:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:23:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:23:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:24:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:24:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:24:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:24:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:24:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:24:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:25:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:25:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:25:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:25:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:25:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:25:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:26:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:26:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:26:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:26:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:26:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:26:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:27:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:27:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:27:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:27:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:27:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:27:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:28:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:28:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:28:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:28:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:28:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:28:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:29:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:29:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:29:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:29:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:29:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:29:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:30:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:30:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:30:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:30:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:30:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:30:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:31:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:31:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:31:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:31:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:31:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:31:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:32:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:32:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:32:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:32:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:32:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:32:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:33:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:33:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:33:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:33:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:33:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:33:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:34:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:34:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:34:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:34:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:34:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:34:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:35:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:35:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:35:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:35:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:35:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:36:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:36:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:36:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:36:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:36:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:36:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:37:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:37:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:37:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:37:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:37:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:37:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:38:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:38:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:38:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:38:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:38:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:38:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:39:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:39:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:39:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:39:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:39:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:39:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:40:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:40:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:40:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:40:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:40:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:40:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:41:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:41:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:41:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:41:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:41:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:41:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:42:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:42:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:42:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:42:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:42:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:42:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:43:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:43:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:43:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:43:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:43:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:43:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:44:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:44:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:44:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:44:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:44:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:44:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:45:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:45:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:45:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:45:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:45:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:45:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:46:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:46:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:46:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:46:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:46:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:46:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:47:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:47:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:47:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:47:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:47:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:47:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:48:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:48:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:48:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:48:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:48:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:48:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:49:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:49:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:49:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:49:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:49:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:49:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:50:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:50:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:50:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:50:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:50:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:50:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:51:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:51:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:51:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:51:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:51:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:51:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:52:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:52:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:52:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:52:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:52:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:52:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:53:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:53:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:53:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:53:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:53:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:53:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:54:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:54:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:54:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:54:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:54:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:54:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:55:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:55:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:55:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:55:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:55:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:55:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:56:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:56:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:56:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:56:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:56:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:56:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:57:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:57:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:57:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:57:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:57:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:57:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:58:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:58:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:58:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:58:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:58:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:58:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:59:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:59:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:59:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:59:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:59:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 10:59:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:00:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:00:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:00:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:00:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:00:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:00:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:01:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:01:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:01:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:01:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:01:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:01:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:02:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:02:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:02:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:02:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:02:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:02:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:03:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:03:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:03:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:03:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:03:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:03:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:04:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:04:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:04:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:04:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:04:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:04:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:05:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:05:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:05:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:05:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:05:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:05:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:06:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:06:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:06:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:06:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:06:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:06:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:07:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:07:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:07:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:07:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:07:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:07:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:08:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-21 11:08:17][FLASK] - AUDIO: {'audio': 'pingvol'}
