[2025-03-30 12:02:18][MAIN] - Bot is ready.
[2025-03-30 12:08:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:08:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:08:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:09:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:09:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:09:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:09:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:09:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:09:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:10:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:10:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:10:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:10:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:10:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:10:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:11:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:11:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:11:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:11:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:11:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:11:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:12:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:12:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:12:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:12:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:12:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:12:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:13:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:13:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:13:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:13:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:13:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:13:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:14:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:14:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:14:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:14:35][MAIN] - Serving 807946519: msg 4510
[2025-03-30 12:14:35][MAIN] - Serving 807946519: msg 4510
[2025-03-30 12:14:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:14:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:14:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:15:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:15:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:15:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:15:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:15:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:15:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:16:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:16:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:16:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:16:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:16:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:16:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:17:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:17:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:17:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:17:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:17:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:17:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:18:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:18:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:18:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:18:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:18:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:18:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:19:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:19:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:19:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:19:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:19:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:19:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:20:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:20:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:20:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:20:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:20:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:20:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:21:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:21:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:21:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:21:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:21:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:21:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:22:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:22:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:22:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:22:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:22:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:22:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:23:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:23:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:23:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:23:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:23:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:24:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:24:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:24:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:24:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:24:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:24:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:25:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:25:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:25:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:25:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:25:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:25:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:26:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:26:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:26:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:26:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:26:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:26:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:27:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:27:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:27:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:27:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:27:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:27:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:28:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:28:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:28:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:28:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:28:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:28:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-03-30 12:29:01][FLASK] - AUDIO: {'audio': 'pingvol'}
