[2025-02-22 22:18:03][MAIN] - Bot is ready.
[2025-02-22 22:20:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:20:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:21:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:21:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:21:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:21:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:21:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:21:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:22:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:22:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:22:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:22:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:22:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:22:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:23:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:23:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:23:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:23:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:23:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:23:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:24:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:24:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:24:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:24:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:24:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:24:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:25:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:25:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:25:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:25:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:25:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:25:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:26:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:26:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:26:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:26:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:26:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:26:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:27:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:27:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:27:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:27:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:27:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:27:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:28:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:28:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:28:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:28:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:28:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:28:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:29:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:29:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:29:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:29:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:29:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:29:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:30:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:30:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:30:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:30:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:30:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:30:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:31:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:31:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:31:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:31:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:31:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:31:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:32:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:32:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:32:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:32:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:32:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:32:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:33:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:33:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:33:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:33:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:33:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:33:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:34:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:34:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:34:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:34:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:34:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:34:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:35:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:35:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:35:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:35:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:35:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:35:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:36:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:36:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:36:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:36:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:36:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:36:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:37:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:37:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:37:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:37:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:37:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:37:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:38:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:38:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:38:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:38:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:38:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:38:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:39:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:39:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:39:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:39:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:39:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:40:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:40:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:40:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:40:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:40:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:40:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:41:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:41:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:41:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:41:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:41:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:41:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:42:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:42:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:42:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:42:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:42:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:42:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:43:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:43:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:43:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:43:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:43:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:43:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:44:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:44:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:44:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:44:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:44:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:44:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:45:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:45:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:45:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:45:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:45:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:45:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:46:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:46:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:46:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:46:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:46:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:46:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:47:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:47:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:47:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:47:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:47:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:47:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:48:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:48:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:48:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:48:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:48:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:48:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:49:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:49:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:49:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:49:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:49:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:49:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:50:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:50:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:50:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:50:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:50:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:50:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:51:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:51:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:51:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:51:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:51:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:51:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:52:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:52:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:52:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:52:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:52:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:52:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:53:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:53:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:53:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:53:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:53:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:53:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:54:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:54:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:54:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:54:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:54:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:54:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:55:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:55:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:55:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:55:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:55:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:55:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:56:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:56:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:56:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:56:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:56:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:56:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:57:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:57:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:57:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:57:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:57:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:57:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:58:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:58:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:58:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:58:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:58:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:58:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:59:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:59:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:59:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:59:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:59:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 22:59:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:00:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:00:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:00:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:00:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:00:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:00:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:01:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:01:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:01:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:01:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:01:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:01:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:02:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:02:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:02:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:02:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:02:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:02:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:03:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:03:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:03:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:03:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:03:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:03:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:04:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:04:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:04:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:04:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:04:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:04:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:05:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:05:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:05:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:05:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:05:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:05:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:06:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:06:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:06:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:06:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:06:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:06:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:07:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:07:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:07:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:07:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:07:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:07:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:08:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:08:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:08:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:08:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:08:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:08:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:09:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:09:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:09:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:09:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:09:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:09:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:10:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:10:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:10:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:10:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:10:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:10:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:11:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:11:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:11:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:11:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:11:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:11:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:12:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:12:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:12:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:12:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:12:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:12:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:13:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-22 23:13:15][FLASK] - STRIP: {'strip': 'i0'}
[2025-02-22 23:13:15][MAIN] - To Arduino: STRIPOFF
[2025-02-22 23:13:15][MAIN] - To Arduino: STRIPTOPDEF
[2025-02-22 23:13:16][MAIN] - To Arduino: STRIPTOPCOLSWITCH
[2025-02-22 23:13:16][MAIN] - To Arduino: STRIPON
[2025-02-22 23:13:17][MAIN] - To Arduino: STRIPI1
[2025-02-22 23:13:17][MAIN] - Command STRIPI0 sent
