[2025-04-13 04:00:26][MAIN] - Bot is ready.
[2025-04-13 04:36:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:37:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:37:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:37:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:37:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:37:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:37:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:38:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:38:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:38:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:38:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:38:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:38:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:39:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:39:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:39:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:39:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:39:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:39:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:40:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:40:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:40:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:40:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:40:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:40:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:41:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:41:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:41:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:41:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:41:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:41:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:42:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:42:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:42:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:42:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:42:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:42:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:43:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:43:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:43:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:43:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:43:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:43:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:44:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:44:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:44:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:44:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:44:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:44:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:45:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:45:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:45:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:45:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:45:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:45:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:46:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:46:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:46:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:46:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:46:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:46:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:47:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:47:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:47:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:47:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:47:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:47:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:48:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:48:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:48:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:48:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:48:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:48:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:49:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:49:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:49:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:49:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:49:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:49:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:50:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:50:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:50:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:50:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:50:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:50:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:51:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:51:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:51:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:51:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:51:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:51:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:52:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:52:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:52:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:52:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:52:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:52:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:53:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:53:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:53:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:53:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:53:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:53:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:54:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:54:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:54:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:54:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:54:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:55:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:55:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:55:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:55:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:55:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:55:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:56:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:56:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:56:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:56:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:56:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-04-13 04:56:50][FLASK] - AUDIO: {'audio': 'pingvol'}
