[2025-02-23 17:13:55][MAIN] - Bot is ready.
[2025-02-23 17:40:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:40:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:40:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:40:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:40:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:41:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:41:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:41:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:41:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:41:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:41:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:42:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:42:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:42:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:42:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:42:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:42:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:43:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:43:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:43:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:43:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:43:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:43:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:44:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:44:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:44:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:44:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:44:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:44:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:45:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:45:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:45:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:45:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:45:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:45:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:46:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:46:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:46:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:46:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:46:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:46:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:47:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:47:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:47:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:47:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:47:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:47:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:48:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:48:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:48:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:48:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:48:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:48:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:49:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:49:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:49:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:49:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:49:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:49:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:50:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:50:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:50:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:50:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:50:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:50:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:51:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:51:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:51:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:51:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:51:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:51:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:52:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:52:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:52:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:52:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:52:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:52:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:53:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:53:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:53:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:53:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:53:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:53:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:54:00][FLASK] - PING
[2025-02-23 17:54:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:54:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:54:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:54:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:54:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:54:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:55:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:55:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:55:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:55:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:55:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:56:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:56:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:56:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:56:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:56:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:56:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:57:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:57:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:57:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:57:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:57:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:57:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:58:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:58:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:58:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:58:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:58:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:58:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:59:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:59:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:59:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:59:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:59:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 17:59:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:00:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:00:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:00:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:00:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:00:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:00:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:01:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:01:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:01:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:01:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:01:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:01:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:02:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:02:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:02:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:02:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:02:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:02:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:03:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:03:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:03:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:03:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:03:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:03:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:04:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:04:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:04:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:04:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:04:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:04:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:05:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:05:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:05:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:05:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:05:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:05:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:06:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:06:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:06:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:06:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:06:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:06:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:07:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:07:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:07:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:07:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:07:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:07:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:08:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:08:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:08:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:08:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:08:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:08:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:09:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:09:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:09:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:09:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:09:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:09:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:10:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:10:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-23 18:10:24][FLASK] - AUDIO: {'audio': 'pingvol'}
